Time,Message
10.658184051513672,0.29
10.683803081512451,0.29
10.709091901779175,0.095
10.734149932861328,0.095
10.760277032852173,0.29
10.786081075668335,0.39
10.811522006988525,0.39
10.837181091308594,0.39
10.863570928573608,0.49
10.889149904251099,0.39
10.914009094238281,0.29
10.940232992172241,0.195
10.966283082962036,0.095
10.99167799949646,0.0
11.017044067382812,0.195
11.042192935943604,0.39
11.06820797920227,0.49
11.09343695640564,0.29
11.119472980499268,0.0
11.144161939620972,0.0
11.17029094696045,0.0
11.196205139160156,0.095
11.2222900390625,0.195
11.247306108474731,0.195
11.273137092590332,0.195
11.299046993255615,0.195
11.324470043182373,0.0
11.35005497932434,-0.095
11.375216960906982,-0.095
11.4014151096344,0.0
11.426563024520874,0.0
11.452085971832275,0.0
11.478060960769653,0.0
11.503330945968628,-0.095
11.52853798866272,-0.195
11.554099082946777,-0.39
11.580070972442627,-0.39
11.606626033782959,-0.195
11.631103992462158,0.0
11.657190084457397,0.0
11.682496070861816,0.0
11.708252906799316,0.0
11.734147071838379,-0.195
11.75911808013916,-0.095
11.785097122192383,-0.095
11.811120986938477,-0.095
11.836297988891602,0.0
11.862462043762207,0.0
11.88762092590332,-0.095
11.913118124008179,-0.195
11.939150094985962,-0.295
11.965137004852295,-0.195
11.991140127182007,-0.095
12.01700210571289,0.0
12.042172908782959,0.0
12.06867003440857,0.0
12.093507051467896,0.0
12.119357109069824,0.0
12.145064115524292,0.0
12.170439958572388,0.0
12.196152925491333,-0.095
12.221657037734985,-0.095
12.24716591835022,-0.095
12.273293018341064,-0.095
12.298396110534668,-0.095
12.324368953704834,-0.195
12.35023808479309,-0.095
12.376119136810303,-0.195
12.402275085449219,0.0
12.427244901657104,-0.095
12.453161001205444,-0.195
12.479634046554565,-0.095
12.504560947418213,-0.095
12.530482053756714,-0.095
12.555285930633545,-0.095
12.581078052520752,0.0
12.606283903121948,0.095
12.632116079330444,0.0
12.658095121383667,-0.095
12.68407392501831,-0.195
12.710057020187378,-0.195
12.736510038375854,-0.095
12.761364936828613,-0.295
12.787229061126709,-0.39
12.812000036239624,-0.39
12.838330030441284,-0.49
12.863991022109985,-0.585
12.889358043670654,-0.88
12.915154933929443,-0.88
12.94011902809143,-0.785
12.970590114593506,-0.785
12.991250991821289,-0.685
13.0173020362854,-0.785
13.042979001998901,-0.88
13.069266080856323,-0.88
13.094074010848999,-0.98
13.120289087295532,-0.88
13.145112037658691,-0.98
13.17142391204834,-1.075
13.196552038192749,-0.785
13.222332000732422,-0.685
13.247467041015625,-0.585
13.272144079208374,-0.49
13.29797101020813,-0.785
13.324602127075195,-0.88
13.349019050598145,-0.785
13.375298976898193,-0.785
13.401096105575562,-0.785
13.427204132080078,-0.88
13.452139139175415,-0.88
13.478373050689697,-0.98
13.504040002822876,-0.98
13.529628038406372,-0.88
13.555289030075073,-0.785
13.580615997314453,-0.685
13.606374025344849,-0.685
13.631601095199585,-0.785
13.657181024551392,-0.88
13.682435035705566,-0.88
13.70819091796875,-0.98
13.734060049057007,-0.785
13.760210990905762,-0.785
13.785018920898438,-0.685
13.811038970947266,-0.685
13.836503028869629,-0.685
13.86284613609314,-0.785
13.888164043426514,-0.785
13.913059949874878,-0.785
13.939307928085327,-0.785
13.964600086212158,-0.785
13.98999309539795,-0.785
14.015604972839355,-0.88
14.041014909744263,-0.98
14.067323923110962,-0.98
14.093492984771729,-0.98
14.118138074874878,-0.98
14.14543104171753,-0.98
14.170598983764648,-0.88
14.196227073669434,-0.785
14.221167087554932,-0.685
14.247059106826782,-0.785
14.27200698852539,-0.88
14.29851508140564,-1.075
14.323221921920776,-1.075
14.348993062973022,-0.98
14.374311923980713,-0.88
14.399996042251587,-0.785
14.425961971282959,-0.685
14.452136993408203,-0.685
14.47718596458435,-0.88
14.50304102897644,-0.98
14.529263973236084,-1.075
14.555606126785278,-1.175
14.580152034759521,-1.075
14.606632947921753,-0.98
14.631534099578857,-0.785
14.656949043273926,-0.685
14.68222713470459,-0.685
14.708815097808838,-0.585
14.733042001724243,-0.785
14.75906491279602,-0.88
14.785157918930054,-0.785
14.811125040054321,-0.785
14.837552070617676,-0.585
14.862553119659424,-0.685
14.888350009918213,-0.98
14.913653135299683,-0.98
14.939402103424072,-1.075
14.964316129684448,-1.075
14.990057945251465,-1.175
15.015501976013184,-1.075
15.041630983352661,-0.98
15.06650710105896,-0.98
15.092451095581055,-0.88
15.118578910827637,-0.685
15.144031047821045,-0.585
15.169014930725098,-0.49
15.195274114608765,-0.295
15.221755981445312,-0.095
15.246050119400024,-0.39
15.272063970565796,-0.585
15.297118902206421,-0.685
15.323137044906616,-1.075
15.34800100326538,-1.175
15.374269962310791,-0.685
15.399588108062744,-0.785
15.425363063812256,-0.685
15.451592922210693,-0.095
15.475954055786133,0.0
15.502047061920166,0.095
15.528448104858398,0.195
15.554606914520264,0.195
15.580318927764893,0.095
15.605089902877808,0.0
15.63097596168518,-0.095
15.657041072845459,-0.195
15.682507991790771,-0.195
15.70844292640686,-0.195
15.733617067337036,-0.195
15.759032011032104,-0.195
15.78427791595459,-0.195
15.810548067092896,-0.095
15.836606979370117,-0.095
15.862519979476929,-0.095
15.888418912887573,-0.295
15.913070917129517,-0.295
15.939130067825317,-0.295
15.964030027389526,-0.295
15.990570068359375,-0.095
16.01545000076294,0.0
16.041019916534424,0.0
16.06645393371582,0.0
16.092342138290405,0.0
16.117042064666748,-0.295
16.14303207397461,-0.39
16.168015003204346,-0.49
16.194544076919556,-0.585
16.220376014709473,-0.585
16.24650502204895,-0.785
16.271944046020508,-0.88
16.297043085098267,-0.685
16.321985960006714,-0.585
16.348038911819458,-0.685
16.373152017593384,-0.685
16.3992760181427,-0.785
16.42438793182373,-0.785
16.45022201538086,-0.785
16.474957942962646,-0.88
16.500270128250122,-0.685
16.52592396736145,-0.585
16.552349090576172,-0.585
16.578495979309082,-0.685
16.6030490398407,-0.685
16.629179000854492,-0.785
16.655431985855103,-0.785
16.680525064468384,-0.88
16.70600700378418,-0.785
16.731332063674927,-0.88
16.756956100463867,-0.785
16.782323122024536,-0.685
16.808107137680054,-0.785
16.833581924438477,-0.98
16.85938811302185,-0.98
16.884001970291138,-0.88
16.91059398651123,-0.88
16.935914993286133,-0.88
16.962502002716064,-0.785
16.98744297027588,-0.88
17.01306390762329,-0.88
17.03806495666504,-0.785
17.064306020736694,-0.685
17.089313983917236,-0.585
17.115575075149536,-0.49
17.13997507095337,-0.685
17.166206121444702,-1.2750000000000001
17.191092014312744,-1.47
17.21716809272766,-1.175
17.243299961090088,-0.785
17.26978898048401,-0.88
17.294941902160645,-0.88
17.32016110420227,-0.88
17.345936059951782,-0.785
17.371966123580933,-0.685
17.39695906639099,-0.585
17.42348599433899,-0.585
17.447991132736206,-0.785
17.47432804107666,-0.785
17.498955965042114,-0.685
17.52538013458252,-0.585
17.549962043762207,-0.49
17.576035976409912,-0.39
17.602005004882812,-0.295
17.628129959106445,-0.39
17.65412998199463,-0.49
17.680670976638794,-0.585
17.704944133758545,-0.685
17.730973958969116,-0.685
17.75602412223816,-0.88
17.78224802017212,-1.075
17.806994915008545,-0.98
17.833293914794922,-0.785
17.858585119247437,-0.88
17.88560390472412,-0.585
17.912111043930054,-0.39
17.938388109207153,-0.295
17.96664309501648,0.0
17.993396043777466,-0.195
18.02069902420044,-0.685
18.047150135040283,-0.98
18.07439112663269,-1.37
18.100909948349,-1.665
18.127201080322266,-1.86
18.154065132141113,-2.1550000000000002
18.181519031524658,-2.255
18.2082040309906,-2.35
18.234134912490845,-2.255
18.261197090148926,-2.255
18.288146018981934,-2.35
18.31410002708435,-2.45
18.34136390686035,-2.45
18.36853790283203,-2.5500000000000003
18.394943952560425,-2.5500000000000003
18.422406911849976,-2.5500000000000003
18.449383974075317,-2.45
18.476035118103027,-2.45
18.503376007080078,-2.255
18.529957056045532,-2.1550000000000002
18.55698299407959,-2.06
18.583009004592896,-2.06
18.61058497428894,-2.06
18.63721513748169,-2.06
18.663448095321655,-1.86
18.69017195701599,-1.7650000000000001
18.715984106063843,-1.7650000000000001
18.74313998222351,-1.665
18.769001960754395,-1.57
18.795992136001587,-1.47
18.82300591468811,-1.37
18.85002112388611,-1.37
18.877018928527832,-1.37
18.904074907302856,-1.37
18.93035101890564,-1.2750000000000001
18.95693612098694,-1.2750000000000001
18.983460903167725,-1.2750000000000001
19.010076999664307,-1.37
19.03656792640686,-1.2750000000000001
19.06339406967163,-1.175
19.089033126831055,-0.98
19.11517906188965,-0.98
19.142040967941284,-0.98
19.168325901031494,-0.88
19.19519805908203,-0.88
19.222511053085327,-0.785
19.24789595603943,-0.785
19.27508306503296,-0.785
19.302125930786133,-0.685
19.328500032424927,-0.585
19.355422019958496,-0.585
19.381577014923096,-0.585
19.408396005630493,-0.685
19.434448957443237,-0.685
19.46007990837097,-0.685
19.486889123916626,-0.685
19.513272047042847,-0.585
19.540122985839844,-0.585
19.56646990776062,-0.585
19.593019008636475,-0.585
19.61928391456604,-0.585
19.645920991897583,-0.585
19.672986030578613,-0.585
19.700401067733765,-0.585
19.726251125335693,-0.49
19.752059936523438,-0.49
19.7793710231781,-0.585
19.80518913269043,-0.585
19.831934928894043,-0.585
19.8581759929657,-0.685
19.884400129318237,-0.585
19.91122007369995,-0.585
19.936958074569702,-0.585
19.964357137680054,-0.585
19.9899959564209,-0.585
20.01726198196411,-0.585
20.04401993751526,-0.585
20.070446968078613,-0.585
20.0995090007782,-0.685
20.122232913970947,-0.685
20.14700198173523,-0.685
20.173458099365234,-0.685
20.19820213317871,-0.585
20.22335410118103,-0.585
20.249047994613647,-0.585
20.274390935897827,-0.585
20.299190998077393,-0.585
20.324180126190186,-0.585
20.350542068481445,-0.49
20.375011920928955,-0.49
20.401008129119873,-0.49
20.425863027572632,-0.49
20.45187997817993,-0.49
20.47836995124817,-0.49
20.503220081329346,-0.49
20.528273105621338,-0.49
20.553039073944092,-0.585
20.57904291152954,-0.785
20.60421395301819,-0.785
20.62989902496338,-0.585
20.655254125595093,-0.39
20.680052995681763,-0.295
20.705239057540894,-0.295
20.730910062789917,-0.295
20.756958961486816,-0.39
20.782416105270386,-0.295
20.808259963989258,-0.195
20.832946062088013,-0.195
20.858251094818115,-0.095
20.884275913238525,0.0
20.909409046173096,0.0
20.93399691581726,0.0
20.960129976272583,0.0
20.98534393310547,0.0
21.010070085525513,0.0
21.035340070724487,0.0
21.0610089302063,0.0
21.085875988006592,0.0
21.11211395263672,0.095
21.138147115707397,0.195
21.163424015045166,0.095
21.18876600265503,-0.39
21.214168071746826,-0.785
21.23895812034607,-0.49
21.26442313194275,0.0
21.28998899459839,0.095
21.31516194343567,0.195
21.339945077896118,0.29
21.36562204360962,0.39
21.390958070755005,0.585
21.41596007347107,0.685
21.442137002944946,0.685
21.467379093170166,0.78
21.49316096305847,0.685
21.51813793182373,0.585
21.543936014175415,0.39
21.56916308403015,0.195
21.59419298171997,0.195
21.620187997817993,0.39
21.645071983337402,0.685
21.670520067214966,0.88
21.694896936416626,0.78
21.72137999534607,0.685
21.7460880279541,0.685
21.77195906639099,0.585
21.797487020492554,0.685
21.823385000228882,0.685
21.848206043243408,0.585
21.874279975891113,0.195
21.899110078811646,-0.49
21.924202919006348,-0.785
21.948914051055908,-0.295
21.974272966384888,0.0
22.00011396408081,0.585
22.02507710456848,0.88
22.050249099731445,1.175
22.075942039489746,1.27
22.101108074188232,1.075
22.12721300125122,0.98
22.15204906463623,0.88
22.17793297767639,0.88
22.203470945358276,0.78
22.22922992706299,0.685
22.25445795059204,0.685
22.27916693687439,0.685
22.305318117141724,0.685
22.33012294769287,0.685
22.354857921600342,0.49
22.380181074142456,0.49
22.406079053878784,0.49
22.431010007858276,0.49
22.45748805999756,0.39
22.482053995132446,0.39
22.50818705558777,0.29
22.53302311897278,0.195
22.55941605567932,0.095
22.584089040756226,0.095
22.610016107559204,0.0
22.635191917419434,-0.195
22.660167932510376,-0.195
22.68491792678833,-0.195
22.71104097366333,-0.195
22.73587203025818,-0.295
22.76236391067505,-0.295
22.78698205947876,-0.39
22.81234097480774,-0.39
22.838309049606323,-0.39
22.863887071609497,-0.39
22.88915705680847,-0.39
22.913860082626343,-0.295
22.939996004104614,-0.295
22.96552610397339,-0.295
22.990113973617554,-0.295
23.015295028686523,-0.295
23.041109085083008,-0.39
23.065906047821045,-0.39
23.091015100479126,-0.39
23.1169171333313,-0.49
23.142467975616455,-0.39
23.16845202445984,-0.39
23.192896127700806,-0.49
23.21905207633972,-0.39
23.245047092437744,-0.49
23.269958972930908,-0.49
23.29516911506653,-0.39
23.321097135543823,-0.39
23.3459529876709,-0.39
23.371256113052368,-0.295
23.39591693878174,-0.39
23.42345905303955,-0.295
23.449855089187622,0.0
23.47498607635498,0.095
23.500965118408203,0.095
23.52809500694275,0.0
23.554064989089966,-0.095
23.581347942352295,-0.195
23.608397006988525,-0.195
23.63490891456604,-0.295
23.66189694404602,-0.39
23.688010931015015,-0.39
23.715384006500244,-0.39
23.741321086883545,-0.39
23.768256902694702,-0.49
23.794007062911987,-0.49
23.821510076522827,-0.49
23.846867084503174,-0.49
23.87438201904297,-0.49
23.900079011917114,-0.295
23.927662134170532,-0.39
23.953500986099243,-0.39
23.980348110198975,-0.295
24.007172107696533,-0.39
24.032957077026367,-0.39
24.060051918029785,-0.39
24.086563110351562,-0.39
24.11309313774109,-0.39
24.139018058776855,-0.39
24.165491104125977,-0.39
24.191107988357544,-0.49
24.218425035476685,-0.49
24.243989944458008,-0.49
24.270275115966797,-0.49
24.29685401916504,-0.39
24.323084115982056,-0.39
24.34982395172119,-0.39
24.3770010471344,-0.39
24.402915954589844,-0.49
24.430421113967896,-0.49
24.45586395263672,-0.39
24.483397006988525,-0.295
24.509167909622192,-0.39
24.535850048065186,-0.49
24.56241202354431,-0.49
24.58900809288025,-0.49
24.615215063095093,-0.585
24.642125129699707,-0.49
24.668400049209595,-0.49
24.695141077041626,-0.49
24.72114896774292,-0.39
24.747129917144775,-0.49
24.774424076080322,-0.49
24.80120301246643,-0.585
24.82800006866455,-0.585
24.853934049606323,-0.585
24.881443977355957,-0.585
24.90698790550232,-0.585
24.934197902679443,-0.49
24.96005606651306,-0.49
24.98602795600891,-0.585
25.013323068618774,-0.49
25.038825035095215,-0.585
25.066365957260132,-0.49
25.09184193611145,-0.49
25.11918306350708,-0.585
25.1455819606781,-0.49
25.172035932540894,-0.39
25.19826912879944,-0.49
25.225023984909058,-0.585
25.252223014831543,-0.585
25.278887033462524,-0.585
25.304826021194458,-0.585
25.332168102264404,-0.585
25.358094930648804,-0.49
25.385240077972412,-0.49
25.411365032196045,-0.49
25.43837809562683,-0.39
25.464082956314087,-0.49
25.49101710319519,-0.49
25.517318964004517,-0.39
25.54388999938965,-0.39
25.570428133010864,-0.39
25.59691596031189,-0.49
25.623237133026123,-0.49
25.650198936462402,-0.49
25.677374124526978,-0.49
25.704167127609253,-0.39
25.72992205619812,-0.49
25.757009029388428,-0.49
25.782997131347656,-0.49
25.810285091400146,-0.49
25.83617401123047,-0.49
25.863290071487427,-0.49
25.88923192024231,-0.585
25.915880918502808,-0.585
25.941833019256592,-0.685
25.969039916992188,-0.785
25.996083974838257,-0.785
26.0221209526062,-0.785
26.04906392097473,-0.785
26.07665991783142,-0.785
26.10305905342102,-0.785
26.128952026367188,-0.88
26.155033111572266,-0.88
26.18224000930786,-0.88
26.208091974258423,-0.98
26.235301971435547,-1.075
26.261080026626587,-1.075
26.287116050720215,-1.075
26.313957929611206,-1.075
26.340265035629272,-1.175
26.367423057556152,-1.175
26.394092082977295,-1.175
26.420454025268555,-1.175
26.447082042694092,-1.2750000000000001
26.47421097755432,-1.37
26.501085996627808,-1.37
26.527512073516846,-1.2750000000000001
26.553870916366577,-1.175
26.579780101776123,-1.075
26.60726809501648,-0.98
26.632825136184692,-0.785
26.660048961639404,-0.785
26.685920000076294,-0.785
26.713058948516846,-0.785
26.739314079284668,-0.685
26.765398025512695,-0.685
26.79185199737549,-0.785
26.8190860748291,-0.88
26.845314025878906,-0.88
26.872205018997192,-0.88
26.89936399459839,-0.785
26.92590594291687,-0.785
26.95238208770752,-0.685
26.979475021362305,-0.685
27.004945993423462,-0.685
27.031836986541748,-0.585
27.0578670501709,-0.585
